Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
5911,Export Quantity,2536,Sugar cane,2010,2010,1000 tonnes,0,S,Standardized data
5911,Export Quantity,2536,Sugar cane,2011,2011,1000 tonnes,0,S,Standardized data
5911,Export Quantity,2536,Sugar cane,2012,2012,1000 tonnes,0,S,Standardized data
5911,Export Quantity,2536,Sugar cane,2013,2013,1000 tonnes,0,S,Standardized data
5301,Domestic supply quantity,2536,Sugar cane,2007,2007,1000 tonnes,355520,S,Standardized data
5301,Domestic supply quantity,2536,Sugar cane,2008,2008,1000 tonnes,348188,S,Standardized data
5301,Domestic supply quantity,2536,Sugar cane,2009,2009,1000 tonnes,285029,S,Standardized data
5301,Domestic supply quantity,2536,Sugar cane,2010,2010,1000 tonnes,292302,S,Standardized data
5301,Domestic supply quantity,2536,Sugar cane,2011,2011,1000 tonnes,342382,S,Standardized data
5301,Domestic supply quantity,2536,Sugar cane,2012,2012,1000 tonnes,361037,S,Standardized data
5301,Domestic supply quantity,2536,Sugar cane,2013,2013,1000 tonnes,341200,S,Standardized data
5521,Feed,2536,Sugar cane,2007,2007,1000 tonnes,5333,S,Standardized data
5521,Feed,2536,Sugar cane,2008,2008,1000 tonnes,6964,S,Standardized data
5521,Feed,2536,Sugar cane,2009,2009,1000 tonnes,5701,S,Standardized data
5521,Feed,2536,Sugar cane,2010,2010,1000 tonnes,5846,S,Standardized data
5521,Feed,2536,Sugar cane,2011,2011,1000 tonnes,6848,S,Standardized data
5521,Feed,2536,Sugar cane,2012,2012,1000 tonnes,7221,S,Standardized data
5521,Feed,2536,Sugar cane,2013,2013,1000 tonnes,6824,S,Standardized data
5527,Seed,2536,Sugar cane,2007,2007,1000 tonnes,17776,S,Standardized data
5527,Seed,2536,Sugar cane,2008,2008,1000 tonnes,17409,S,Standardized data
5527,Seed,2536,Sugar cane,2009,2009,1000 tonnes,14251,S,Standardized data
5527,Seed,2536,Sugar cane,2010,2010,1000 tonnes,14615,S,Standardized data
5527,Seed,2536,Sugar cane,2011,2011,1000 tonnes,17119,S,Standardized data
5527,Seed,2536,Sugar cane,2012,2012,1000 tonnes,18052,S,Standardized data
5527,Seed,2536,Sugar cane,2013,2013,1000 tonnes,17060,S,Standardized data
5123,Losses,2536,Sugar cane,2007,2007,1000 tonnes,5333,S,Standardized data
5123,Losses,2536,Sugar cane,2008,2008,1000 tonnes,5223,S,Standardized data
5123,Losses,2536,Sugar cane,2009,2009,1000 tonnes,4275,S,Standardized data
5123,Losses,2536,Sugar cane,2010,2010,1000 tonnes,4385,S,Standardized data
5123,Losses,2536,Sugar cane,2011,2011,1000 tonnes,5136,S,Standardized data
5123,Losses,2536,Sugar cane,2012,2012,1000 tonnes,5416,S,Standardized data
5123,Losses,2536,Sugar cane,2013,2013,1000 tonnes,5118,S,Standardized data
5131,Processing,2536,Sugar cane,2007,2007,1000 tonnes,312858,S,Standardized data
5131,Processing,2536,Sugar cane,2008,2008,1000 tonnes,306407,S,Standardized data
5131,Processing,2536,Sugar cane,2009,2009,1000 tonnes,250800,S,Standardized data
5131,Processing,2536,Sugar cane,2010,2010,1000 tonnes,257218,S,Standardized data
5131,Processing,2536,Sugar cane,2011,2011,1000 tonnes,301300,S,Standardized data
5131,Processing,2536,Sugar cane,2012,2012,1000 tonnes,317700,S,Standardized data
5131,Processing,2536,Sugar cane,2013,2013,1000 tonnes,300250,S,Standardized data
5142,Food,2536,Sugar cane,2007,2007,1000 tonnes,14220,S,Standardized data
5142,Food,2536,Sugar cane,2008,2008,1000 tonnes,12185,S,Standardized data
5142,Food,2536,Sugar cane,2009,2009,1000 tonnes,10002,S,Standardized data
5142,Food,2536,Sugar cane,2010,2010,1000 tonnes,10238,S,Standardized data
5142,Food,2536,Sugar cane,2011,2011,1000 tonnes,11980,S,Standardized data
5142,Food,2536,Sugar cane,2012,2012,1000 tonnes,12649,S,Standardized data
5142,Food,2536,Sugar cane,2013,2013,1000 tonnes,11948,S,Standardized data
645,Food supply quantity (kg/capita/yr),2536,Sugar cane,2007,2007,kg,12.27,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2536,Sugar cane,2008,2008,kg,10.37,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2536,Sugar cane,2009,2009,kg,8.4,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2536,Sugar cane,2010,2010,kg,8.49,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2536,Sugar cane,2011,2011,kg,9.81,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2536,Sugar cane,2012,2012,kg,10.23,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2536,Sugar cane,2013,2013,kg,9.54,Fc,Calculated data
664,Food supply (kcal/capita/day),2536,Sugar cane,2007,2007,kcal/capita/day,10,Fc,Calculated data
664,Food supply (kcal/capita/day),2536,Sugar cane,2008,2008,kcal/capita/day,8,Fc,Calculated data
664,Food supply (kcal/capita/day),2536,Sugar cane,2009,2009,kcal/capita/day,7,Fc,Calculated data
664,Food supply (kcal/capita/day),2536,Sugar cane,2010,2010,kcal/capita/day,7,Fc,Calculated data
664,Food supply (kcal/capita/day),2536,Sugar cane,2011,2011,kcal/capita/day,8,Fc,Calculated data
664,Food supply (kcal/capita/day),2536,Sugar cane,2012,2012,kcal/capita/day,8,Fc,Calculated data
664,Food supply (kcal/capita/day),2536,Sugar cane,2013,2013,kcal/capita/day,8,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2536,Sugar cane,2007,2007,g/capita/day,0.03,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2536,Sugar cane,2008,2008,g/capita/day,0.03,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2536,Sugar cane,2009,2009,g/capita/day,0.02,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2536,Sugar cane,2010,2010,g/capita/day,0.02,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2536,Sugar cane,2011,2011,g/capita/day,0.03,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2536,Sugar cane,2012,2012,g/capita/day,0.03,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2536,Sugar cane,2013,2013,g/capita/day,0.03,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2536,Sugar cane,2007,2007,g/capita/day,0.07,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2536,Sugar cane,2008,2008,g/capita/day,0.06,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2536,Sugar cane,2009,2009,g/capita/day,0.05,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2536,Sugar cane,2010,2010,g/capita/day,0.05,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2536,Sugar cane,2011,2011,g/capita/day,0.05,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2536,Sugar cane,2012,2012,g/capita/day,0.06,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2536,Sugar cane,2013,2013,g/capita/day,0.05,Fc,Calculated data
5511,Production,2555,Soyabeans,2007,2007,1000 tonnes,10968,S,Standardized data
5511,Production,2555,Soyabeans,2008,2008,1000 tonnes,9905,S,Standardized data
5511,Production,2555,Soyabeans,2009,2009,1000 tonnes,9965,S,Standardized data
5511,Production,2555,Soyabeans,2010,2010,1000 tonnes,12736,S,Standardized data
5511,Production,2555,Soyabeans,2011,2011,1000 tonnes,12214,S,Standardized data
5511,Production,2555,Soyabeans,2012,2012,1000 tonnes,14666,S,Standardized data
5511,Production,2555,Soyabeans,2013,2013,1000 tonnes,11948,S,Standardized data
5611,Import Quantity,2555,Soyabeans,2007,2007,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2555,Soyabeans,2008,2008,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2555,Soyabeans,2009,2009,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2555,Soyabeans,2010,2010,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2555,Soyabeans,2011,2011,1000 tonnes,1,S,Standardized data
5611,Import Quantity,2555,Soyabeans,2012,2012,1000 tonnes,1,S,Standardized data
5611,Import Quantity,2555,Soyabeans,2013,2013,1000 tonnes,1,S,Standardized data
5072,Stock Variation,2555,Soyabeans,2007,2007,1000 tonnes,-50,S,Standardized data
5072,Stock Variation,2555,Soyabeans,2008,2008,1000 tonnes,20,S,Standardized data
5072,Stock Variation,2555,Soyabeans,2009,2009,1000 tonnes,30,S,Standardized data
5072,Stock Variation,2555,Soyabeans,2010,2010,1000 tonnes,-150,S,Standardized data
5072,Stock Variation,2555,Soyabeans,2011,2011,1000 tonnes,50,S,Standardized data
5072,Stock Variation,2555,Soyabeans,2012,2012,1000 tonnes,-200,S,Standardized data
5072,Stock Variation,2555,Soyabeans,2013,2013,1000 tonnes,-500,S,Standardized data
5911,Export Quantity,2555,Soyabeans,2007,2007,1000 tonnes,41,S,Standardized data
5911,Export Quantity,2555,Soyabeans,2008,2008,1000 tonnes,70,S,Standardized data
5911,Export Quantity,2555,Soyabeans,2009,2009,1000 tonnes,43,S,Standardized data
5911,Export Quantity,2555,Soyabeans,2010,2010,1000 tonnes,23,S,Standardized data
5911,Export Quantity,2555,Soyabeans,2011,2011,1000 tonnes,46,S,Standardized data
5911,Export Quantity,2555,Soyabeans,2012,2012,1000 tonnes,66,S,Standardized data
5911,Export Quantity,2555,Soyabeans,2013,2013,1000 tonnes,332,S,Standardized data
5301,Domestic supply quantity,2555,Soyabeans,2007,2007,1000 tonnes,10877,S,Standardized data
5301,Domestic supply quantity,2555,Soyabeans,2008,2008,1000 tonnes,9855,S,Standardized data
5301,Domestic supply quantity,2555,Soyabeans,2009,2009,1000 tonnes,9952,S,Standardized data
5301,Domestic supply quantity,2555,Soyabeans,2010,2010,1000 tonnes,12564,S,Standardized data
5301,Domestic supply quantity,2555,Soyabeans,2011,2011,1000 tonnes,12219,S,Standardized data
5301,Domestic supply quantity,2555,Soyabeans,2012,2012,1000 tonnes,14401,S,Standardized data
5301,Domestic supply quantity,2555,Soyabeans,2013,2013,1000 tonnes,11118,S,Standardized data
5527,Seed,2555,Soyabeans,2007,2007,1000 tonnes,571,S,Standardized data
5527,Seed,2555,Soyabeans,2008,2008,1000 tonnes,584,S,Standardized data
5527,Seed,2555,Soyabeans,2009,2009,1000 tonnes,573,S,Standardized data
5527,Seed,2555,Soyabeans,2010,2010,1000 tonnes,611,S,Standardized data
5527,Seed,2555,Soyabeans,2011,2011,1000 tonnes,650,S,Standardized data
5527,Seed,2555,Soyabeans,2012,2012,1000 tonnes,732,S,Standardized data
5527,Seed,2555,Soyabeans,2013,2013,1000 tonnes,696,S,Standardized data
5123,Losses,2555,Soyabeans,2007,2007,1000 tonnes,494,S,Standardized data
5123,Losses,2555,Soyabeans,2008,2008,1000 tonnes,447,S,Standardized data
5123,Losses,2555,Soyabeans,2009,2009,1000 tonnes,450,S,Standardized data
5123,Losses,2555,Soyabeans,2010,2010,1000 tonnes,573,S,Standardized data
5123,Losses,2555,Soyabeans,2011,2011,1000 tonnes,552,S,Standardized data
5123,Losses,2555,Soyabeans,2012,2012,1000 tonnes,660,S,Standardized data
5123,Losses,2555,Soyabeans,2013,2013,1000 tonnes,538,S,Standardized data
5131,Processing,2555,Soyabeans,2007,2007,1000 tonnes,9750,S,Standardized data
5131,Processing,2555,Soyabeans,2008,2008,1000 tonnes,8800,S,Standardized data
5131,Processing,2555,Soyabeans,2009,2009,1000 tonnes,8900,S,Standardized data
5131,Processing,2555,Soyabeans,2010,2010,1000 tonnes,11322,S,Standardized data
5131,Processing,2555,Soyabeans,2011,2011,1000 tonnes,10917,S,Standardized data
5131,Processing,2555,Soyabeans,2012,2012,1000 tonnes,12567,S,Standardized data
5131,Processing,2555,Soyabeans,2013,2013,1000 tonnes,9400,S,Standardized data
5142,Food,2555,Soyabeans,2007,2007,1000 tonnes,63,S,Standardized data
5142,Food,2555,Soyabeans,2008,2008,1000 tonnes,25,S,Standardized data
5142,Food,2555,Soyabeans,2009,2009,1000 tonnes,29,S,Standardized data
5142,Food,2555,Soyabeans,2010,2010,1000 tonnes,58,S,Standardized data
5142,Food,2555,Soyabeans,2011,2011,1000 tonnes,100,S,Standardized data
5142,Food,2555,Soyabeans,2012,2012,1000 tonnes,442,S,Standardized data
5142,Food,2555,Soyabeans,2013,2013,1000 tonnes,484,S,Standardized data
645,Food supply quantity (kg/capita/yr),2555,Soyabeans,2007,2007,kg,0.05,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2555,Soyabeans,2008,2008,kg,0.02,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2555,Soyabeans,2009,2009,kg,0.02,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2555,Soyabeans,2010,2010,kg,0.05,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2555,Soyabeans,2011,2011,kg,0.08,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2555,Soyabeans,2012,2012,kg,0.36,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2555,Soyabeans,2013,2013,kg,0.39,Fc,Calculated data
664,Food supply (kcal/capita/day),2555,Soyabeans,2007,2007,kcal/capita/day,0,Fc,Calculated data
664,Food supply (kcal/capita/day),2555,Soyabeans,2008,2008,kcal/capita/day,0,Fc,Calculated data
664,Food supply (kcal/capita/day),2555,Soyabeans,2009,2009,kcal/capita/day,0,Fc,Calculated data
664,Food supply (kcal/capita/day),2555,Soyabeans,2010,2010,kcal/capita/day,0,Fc,Calculated data
664,Food supply (kcal/capita/day),2555,Soyabeans,2011,2011,kcal/capita/day,1,Fc,Calculated data
664,Food supply (kcal/capita/day),2555,Soyabeans,2012,2012,kcal/capita/day,3,Fc,Calculated data
664,Food supply (kcal/capita/day),2555,Soyabeans,2013,2013,kcal/capita/day,4,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2555,Soyabeans,2007,2007,g/capita/day,0.06,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2555,Soyabeans,2008,2008,g/capita/day,0.02,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2555,Soyabeans,2009,2009,g/capita/day,0.03,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2555,Soyabeans,2010,2010,g/capita/day,0.05,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2555,Soyabeans,2011,2011,g/capita/day,0.08,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2555,Soyabeans,2012,2012,g/capita/day,0.37,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2555,Soyabeans,2013,2013,g/capita/day,0.4,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2555,Soyabeans,2007,2007,g/capita/day,0.03,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2555,Soyabeans,2008,2008,g/capita/day,0.01,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2555,Soyabeans,2009,2009,g/capita/day,0.01,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2555,Soyabeans,2010,2010,g/capita/day,0.02,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2555,Soyabeans,2011,2011,g/capita/day,0.04,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2555,Soyabeans,2012,2012,g/capita/day,0.18,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2555,Soyabeans,2013,2013,g/capita/day,0.19,Fc,Calculated data
5511,Production,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,6428,S,Standardized data
5511,Production,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,5018,S,Standardized data
5511,Production,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,3800,S,Standardized data
5511,Production,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,5785,S,Standardized data
5511,Production,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,4875,S,Standardized data
5511,Production,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,3286,S,Standardized data
5511,Production,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,6630,S,Standardized data
5611,Import Quantity,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,1,S,Standardized data
5611,Import Quantity,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,1,S,Standardized data
5611,Import Quantity,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,0,S,Standardized data
5611,Import Quantity,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,1,S,Standardized data
5072,Stock Variation,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,-12,S,Standardized data
5072,Stock Variation,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,245,S,Standardized data
5072,Stock Variation,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,470,S,Standardized data
5072,Stock Variation,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,114,S,Standardized data
5072,Stock Variation,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,483,S,Standardized data
5072,Stock Variation,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,1975,S,Standardized data
5072,Stock Variation,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,-2082,S,Standardized data
5911,Export Quantity,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,264,S,Standardized data
5911,Export Quantity,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,306,S,Standardized data
5911,Export Quantity,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,343,S,Standardized data
5911,Export Quantity,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,383,S,Standardized data
5911,Export Quantity,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,766,S,Standardized data
5911,Export Quantity,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,659,S,Standardized data
5911,Export Quantity,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,557,S,Standardized data
5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,6152,S,Standardized data
5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,4956,S,Standardized data
5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,3927,S,Standardized data
5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,5518,S,Standardized data
5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,4594,S,Standardized data
5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,4603,S,Standardized data
5301,Domestic supply quantity,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,3992,S,Standardized data
5527,Seed,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,302,S,Standardized data
5527,Seed,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,268,S,Standardized data
5527,Seed,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,287,S,Standardized data
5527,Seed,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,260,S,Standardized data
5527,Seed,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,234,S,Standardized data
5527,Seed,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,257,S,Standardized data
5527,Seed,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,255,S,Standardized data
5123,Losses,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,129,S,Standardized data
5123,Losses,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,100,S,Standardized data
5123,Losses,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,76,S,Standardized data
5123,Losses,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,116,S,Standardized data
5123,Losses,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,146,S,Standardized data
5123,Losses,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,99,S,Standardized data
5123,Losses,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,199,S,Standardized data
5131,Processing,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,5203,S,Standardized data
5131,Processing,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,4110,S,Standardized data
5131,Processing,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,3119,S,Standardized data
5131,Processing,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,4691,S,Standardized data
5131,Processing,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,3903,S,Standardized data
5131,Processing,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,3967,S,Standardized data
5131,Processing,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,3093,S,Standardized data
5142,Food,2556,Groundnuts (Shelled Eq),2007,2007,1000 tonnes,518,S,Standardized data
5142,Food,2556,Groundnuts (Shelled Eq),2008,2008,1000 tonnes,477,S,Standardized data
5142,Food,2556,Groundnuts (Shelled Eq),2009,2009,1000 tonnes,446,S,Standardized data
5142,Food,2556,Groundnuts (Shelled Eq),2010,2010,1000 tonnes,451,S,Standardized data
5142,Food,2556,Groundnuts (Shelled Eq),2011,2011,1000 tonnes,311,S,Standardized data
5142,Food,2556,Groundnuts (Shelled Eq),2012,2012,1000 tonnes,280,S,Standardized data
5142,Food,2556,Groundnuts (Shelled Eq),2013,2013,1000 tonnes,445,S,Standardized data
645,Food supply quantity (kg/capita/yr),2556,Groundnuts (Shelled Eq),2007,2007,kg,0.45,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2556,Groundnuts (Shelled Eq),2008,2008,kg,0.41,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2556,Groundnuts (Shelled Eq),2009,2009,kg,0.37,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2556,Groundnuts (Shelled Eq),2010,2010,kg,0.37,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2556,Groundnuts (Shelled Eq),2011,2011,kg,0.25,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2556,Groundnuts (Shelled Eq),2012,2012,kg,0.23,Fc,Calculated data
645,Food supply quantity (kg/capita/yr),2556,Groundnuts (Shelled Eq),2013,2013,kg,0.36,Fc,Calculated data
664,Food supply (kcal/capita/day),2556,Groundnuts (Shelled Eq),2007,2007,kcal/capita/day,6,Fc,Calculated data
664,Food supply (kcal/capita/day),2556,Groundnuts (Shelled Eq),2008,2008,kcal/capita/day,6,Fc,Calculated data
664,Food supply (kcal/capita/day),2556,Groundnuts (Shelled Eq),2009,2009,kcal/capita/day,5,Fc,Calculated data
664,Food supply (kcal/capita/day),2556,Groundnuts (Shelled Eq),2010,2010,kcal/capita/day,5,Fc,Calculated data
664,Food supply (kcal/capita/day),2556,Groundnuts (Shelled Eq),2011,2011,kcal/capita/day,4,Fc,Calculated data
664,Food supply (kcal/capita/day),2556,Groundnuts (Shelled Eq),2012,2012,kcal/capita/day,3,Fc,Calculated data
664,Food supply (kcal/capita/day),2556,Groundnuts (Shelled Eq),2013,2013,kcal/capita/day,5,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2007,2007,g/capita/day,0.27,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2008,2008,g/capita/day,0.25,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2009,2009,g/capita/day,0.23,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2010,2010,g/capita/day,0.23,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2011,2011,g/capita/day,0.15,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2012,2012,g/capita/day,0.14,Fc,Calculated data
674,Protein supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2013,2013,g/capita/day,0.21,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2007,2007,g/capita/day,0.52,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2008,2008,g/capita/day,0.47,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2009,2009,g/capita/day,0.44,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2010,2010,g/capita/day,0.44,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2011,2011,g/capita/day,0.3,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2012,2012,g/capita/day,0.27,Fc,Calculated data
684,Fat supply quantity (g/capita/day),2556,Groundnuts (Shelled Eq),2013,2013,g/capita/day,0.41,Fc,Calculated data
5511,Production,2571,Soyabean Oil,2007,2007,1000 tonnes,1755,S,Standardized data
5511,Production,2571,Soyabean Oil,2008,2008,1000 tonnes,1585,S,Standardized data
5511,Production,2571,Soyabean Oil,2009,2009,1000 tonnes,1594,S,Standardized data
5511,Production,2571,Soyabean Oil,2010,2010,1000 tonnes,2038,S,Standardized data
5511,Production,2571,Soyabean Oil,2011,2011,1000 tonnes,1954,S,Standardized data
5511,Production,2571,Soyabean Oil,2012,2012,1000 tonnes,2262,S,Standardized data
5511,Production,2571,Soyabean Oil,2013,2013,1000 tonnes,1690,S,Standardized data
5611,Import Quantity,2571,Soyabean Oil,2007,2007,1000 tonnes,1139,S,Standardized data
5611,Import Quantity,2571,Soyabean Oil,2008,2008,1000 tonnes,699,S,Standardized data
5611,Import Quantity,2571,Soyabean Oil,2009,2009,1000 tonnes,1101,S,Standardized data
5611,Import Quantity,2571,Soyabean Oil,2010,2010,1000 tonnes,924,S,Standardized data
5611,Import Quantity,2571,Soyabean Oil,2011,2011,1000 tonnes,939,S,Standardized data
5611,Import Quantity,2571,Soyabean Oil,2012,2012,1000 tonnes,1094,S,Standardized data
5611,Import Quantity,2571,Soyabean Oil,2013,2013,1000 tonnes,1108,S,Standardized data
5072,Stock Variation,2571,Soyabean Oil,2007,2007,1000 tonnes,1,S,Standardized data
5072,Stock Variation,2571,Soyabean Oil,2008,2008,1000 tonnes,8,S,Standardized data
5072,Stock Variation,2571,Soyabean Oil,2009,2009,1000 tonnes,3,S,Standardized data
5072,Stock Variation,2571,Soyabean Oil,2010,2010,1000 tonnes,-48,S,Standardized data
5072,Stock Variation,2571,Soyabean Oil,2011,2011,1000 tonnes,-37,S,Standardized data
5072,Stock Variation,2571,Soyabean Oil,2012,2012,1000 tonnes,5,S,Standardized data
5072,Stock Variation,2571,Soyabean Oil,2013,2013,1000 tonnes,-29,S,Standardized data
5911,Export Quantity,2571,Soyabean Oil,2007,2007,1000 tonnes,17,S,Standardized data
5911,Export Quantity,2571,Soyabean Oil,2008,2008,1000 tonnes,1,S,Standardized data
5911,Export Quantity,2571,Soyabean Oil,2009,2009,1000 tonnes,2,S,Standardized data
5911,Export Quantity,2571,Soyabean Oil,2010,2010,1000 tonnes,1,S,Standardized data
5911,Export Quantity,2571,Soyabean Oil,2011,2011,1000 tonnes,10,S,Standardized data
5911,Export Quantity,2571,Soyabean Oil,2012,2012,1000 tonnes,1,S,Standardized data
5911,Export Quantity,2571,Soyabean Oil,2013,2013,1000 tonnes,0,S,Standardized data
5301,Domestic supply quantity,2571,Soyabean Oil,2007,2007,1000 tonnes,2878,S,Standardized data
